,FIPS,POP_ESTIMATE_2018,FIPStxt,POVALL_2018,PCTPOVALL_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018
2045,38043,2450.0,38043.0,355.0,14.5,58.0,4.4,45401.0,69.6
2046,38045,4062.0,38045.0,456.0,11.4,41.0,1.9,54514.0,83.5
2047,38047,1903.0,38047.0,239.0,12.9,23.0,2.6,50141.0,76.8
2048,38049,5816.0,38049.0,685.0,11.9,123.0,3.9,54795.0,84.0
2049,38051,2585.0,38051.0,339.0,13.6,31.0,2.7,47288.0,72.5
2050,38053,13632.0,38053.0,1240.0,9.2,150.0,1.7,76224.0,116.8
2051,38055,9541.0,38055.0,867.0,9.2,160.0,3.3,64524.0,98.9
2052,38057,8267.0,38057.0,585.0,7.2,167.0,4.2,82303.0,126.1
2053,38059,31095.0,38059.0,2468.0,8.1,528.0,3.3,68043.0,104.3
2054,38061,10218.0,38061.0,1055.0,10.4,112.0,1.6,67162.0,102.9
2055,38063,2869.0,38063.0,301.0,10.8,48.0,3.4,50093.0,76.8
2056,38065,1952.0,38065.0,198.0,10.2,36.0,4.1,68243.0,104.6
2057,38067,6947.0,38067.0,697.0,10.3,133.0,3.9,58766.0,90.1
2058,38069,4081.0,38069.0,447.0,11.6,57.0,3.2,47360.0,72.6
2059,38071,11481.0,38071.0,1361.0,12.3,161.0,2.9,54814.0,84.0
2060,38073,5237.0,38073.0,440.0,8.7,55.0,1.9,61634.0,94.5
2061,38075,2374.0,38075.0,191.0,8.2,30.0,2.4,60205.0,92.3
2062,38077,16239.0,38077.0,1781.0,11.6,230.0,2.6,61174.0,93.8
2063,38079,14301.0,38079.0,3504.0,24.7,442.0,9.4,42021.0,64.4
2064,38081,3870.0,38081.0,296.0,7.8,48.0,1.9,64756.0,99.2
2065,38083,1349.0,38083.0,223.0,16.6,32.0,4.7,39439.0,60.4
2066,38085,4358.0,38085.0,1408.0,32.9,51.0,4.1,37002.0,56.7
2067,38087,763.0,38087.0,97.0,12.7,9.0,2.3,49843.0,76.4
2068,38089,30997.0,38089.0,2486.0,8.2,440.0,2.4,71888.0,110.2
2069,38091,1903.0,38091.0,148.0,7.8,20.0,2.0,66929.0,102.6
2070,38093,20917.0,38093.0,2203.0,11.4,264.0,2.5,57002.0,87.4
2071,38095,2192.0,38095.0,200.0,9.3,31.0,2.6,51848.0,79.5
2072,38097,8037.0,38097.0,630.0,8.2,117.0,2.6,59931.0,91.8
2073,38099,10667.0,38099.0,1147.0,10.9,168.0,3.2,59705.0,91.5
2074,38101,67744.0,38101.0,7057.0,10.8,920.0,2.9,63938.0,98.0
2075,38103,3957.0,38103.0,442.0,11.4,61.0,3.0,58261.0,89.3
2076,38105,35350.0,38105.0,2265.0,6.5,468.0,2.0,79354.0,121.6
2077,39000,11689442.0,39000.0,1568586.0,13.8,263346.0,4.6,56155.0,100.0
2078,39001,27724.0,39001.0,5382.0,19.7,767.0,7.1,42154.0,75.1
2079,39003,102663.0,39003.0,13901.0,14.4,2147.0,4.5,50301.0,89.6
2080,39005,53745.0,39005.0,5308.0,10.4,1191.0,4.6,54362.0,96.8
2081,39007,97493.0,39007.0,16353.0,17.4,2330.0,5.3,46950.0,83.6
2082,39009,65818.0,39009.0,17237.0,30.7,1600.0,5.8,40416.0,72.0
2083,39011,45804.0,39011.0,3132.0,6.9,810.0,3.3,63754.0,113.5
2084,39013,67505.0,39013.0,8272.0,13.0,1674.0,5.5,48989.0,87.2
2085,39015,43602.0,39015.0,5064.0,11.8,1044.0,5.4,55334.0,98.5
2086,39017,382378.0,39017.0,45821.0,12.4,7977.0,4.1,61053.0,108.7
2087,39019,27081.0,39019.0,3431.0,12.9,688.0,5.3,50002.0,89.0
2088,39021,38754.0,39021.0,3809.0,10.0,759.0,3.8,57701.0,102.8
2089,39023,134585.0,39023.0,19467.0,14.9,2870.0,4.6,50089.0,89.2
2090,39025,205466.0,39025.0,16745.0,8.2,4324.0,4.1,65280.0,116.2
2091,39027,42057.0,39027.0,4802.0,11.8,920.0,5.3,53947.0,96.1
2092,39029,102665.0,39029.0,14938.0,15.1,2436.0,5.2,44938.0,80.0
2093,39031,36629.0,39031.0,5559.0,15.4,886.0,6.2,46420.0,82.7
2094,39033,41550.0,39033.0,5688.0,14.0,952.0,5.2,44715.0,79.6
2095,39035,1243857.0,39035.0,217166.0,17.9,32050.0,5.2,50006.0,89.1
2096,39037,51323.0,39037.0,4800.0,9.5,1011.0,3.9,53853.0,95.9
2097,39039,38165.0,39039.0,3372.0,9.1,801.0,4.4,56740.0,101.0
2098,39041,204826.0,39041.0,8271.0,4.1,3621.0,3.4,103536.0,184.4
2099,39043,74615.0,39043.0,7769.0,10.6,2116.0,5.6,53135.0,94.6
2100,39045,155782.0,39045.0,14172.0,9.3,3128.0,4.0,67654.0,120.5
2101,39047,28666.0,39047.0,4227.0,15.1,582.0,4.1,47733.0,85.0
2102,39049,1310300.0,39049.0,198207.0,15.5,26122.0,3.8,60383.0,107.5
2103,39051,42276.0,39051.0,3303.0,7.9,981.0,4.4,62800.0,111.8
2104,39053,29979.0,39053.0,6407.0,22.1,741.0,6.1,43785.0,78.0
2105,39055,94031.0,39055.0,5341.0,5.7,2114.0,4.3,84093.0,149.8
2106,39057,167995.0,39057.0,18567.0,11.6,3326.0,4.0,68380.0,121.8
2107,39059,39022.0,39059.0,7232.0,18.8,1032.0,5.5,44623.0,79.5
2108,39061,816684.0,39061.0,122843.0,15.4,16941.0,4.1,57300.0,102.0
2109,39063,75930.0,39063.0,7370.0,9.9,1410.0,3.4,61579.0,109.7
2110,39065,31480.0,39065.0,4327.0,14.7,611.0,4.4,49580.0,88.3
2111,39067,15174.0,39067.0,2285.0,15.3,361.0,5.3,50301.0,89.6
2112,39069,27086.0,39069.0,2865.0,10.8,655.0,4.9,57705.0,102.8
2113,39071,43058.0,39071.0,6550.0,15.4,945.0,5.5,49161.0,87.5
2114,39073,28385.0,39073.0,3944.0,14.1,663.0,5.1,50568.0,90.1
2115,39075,43892.0,39075.0,4054.0,9.4,673.0,3.3,60828.0,108.3
2116,39077,58504.0,39077.0,6376.0,11.1,1641.0,5.9,55202.0,98.3
2117,39079,32384.0,39079.0,5350.0,16.8,835.0,6.6,44726.0,79.6
2118,39081,65767.0,39081.0,12052.0,19.0,1745.0,6.3,42821.0,76.3
2119,39083,61893.0,39083.0,8039.0,13.8,1353.0,4.3,56885.0,101.3
2120,39085,230514.0,39085.0,16970.0,7.5,5886.0,4.7,65883.0,117.3
2121,39087,59866.0,39087.0,11093.0,18.8,1335.0,5.6,43031.0,76.6
2122,39089,175769.0,39089.0,15591.0,9.1,3519.0,4.0,66145.0,117.8
2123,39091,45358.0,39091.0,5095.0,11.4,859.0,3.7,61699.0,109.9
2124,39093,309461.0,39093.0,42562.0,14.2,8220.0,5.4,59265.0,105.5
2125,39095,429899.0,39095.0,78398.0,18.7,10992.0,5.3,47865.0,85.2
2126,39097,44413.0,39097.0,4215.0,10.7,778.0,3.8,61645.0,109.8
2127,39099,229642.0,39099.0,36520.0,16.5,6144.0,5.9,48010.0,85.5
2128,39101,65256.0,39101.0,9772.0,16.5,1256.0,4.4,45419.0,80.9
2129,39103,179146.0,39103.0,11474.0,6.5,4111.0,4.3,76475.0,136.2
2130,39105,23106.0,39105.0,4064.0,17.8,644.0,7.3,44286.0,78.9
2131,39107,40959.0,39107.0,3066.0,7.6,649.0,2.8,62782.0,111.8
2132,39109,106222.0,39109.0,8329.0,7.9,2082.0,3.9,59922.0,106.7
2133,39111,13790.0,39111.0,1917.0,14.1,403.0,7.8,46314.0,82.5
2134,39113,532331.0,39113.0,87187.0,16.9,11350.0,4.5,51071.0,90.9
2135,39115,14604.0,39115.0,2443.0,17.0,403.0,6.0,40557.0,72.2
2136,39117,35112.0,39117.0,4106.0,11.9,760.0,4.5,60452.0,107.7
2137,39119,86183.0,39119.0,13996.0,16.6,2092.0,5.3,49586.0,88.3
2138,39121,14354.0,39121.0,2109.0,18.1,318.0,6.7,48792.0,86.9
2139,39123,40769.0,39123.0,3807.0,9.5,1323.0,6.3,58345.0,103.9
2140,39125,18760.0,39125.0,1922.0,10.3,358.0,4.1,53876.0,95.9
2141,39127,36033.0,39127.0,5846.0,16.4,884.0,5.6,51534.0,91.8
2142,39129,58086.0,39129.0,6413.0,12.1,1123.0,4.3,58742.0,104.6
2143,39131,28067.0,39131.0,5648.0,20.5,708.0,6.5,45163.0,80.4
2144,39133,162927.0,39133.0,17564.0,11.3,3963.0,4.6,63689.0,113.4
2145,39135,40997.0,39135.0,3936.0,9.7,863.0,4.1,53904.0,96.0
2146,39137,33780.0,39137.0,1835.0,5.5,627.0,3.4,64304.0,114.5
2147,39139,121099.0,39139.0,16416.0,14.4,2583.0,4.9,49668.0,88.4
2148,39141,76931.0,39141.0,13099.0,18.4,1578.0,4.6,49385.0,87.9
2149,39143,58799.0,39143.0,5769.0,10.0,1396.0,4.5,53978.0,96.1
2150,39145,75502.0,39145.0,16288.0,22.6,1957.0,6.8,41267.0,73.5
2151,39147,55207.0,39147.0,6372.0,12.1,1193.0,4.4,52165.0,92.9
2152,39149,48627.0,39149.0,4293.0,9.0,899.0,3.8,63398.0,112.9
2153,39151,371574.0,39151.0,52330.0,14.4,9140.0,4.9,52310.0,93.2
2154,39153,541918.0,39153.0,63889.0,12.0,12634.0,4.7,58890.0,104.9
2155,39155,198627.0,39155.0,34413.0,17.6,5469.0,6.2,47424.0,84.5
2156,39157,92176.0,39157.0,11107.0,12.3,2030.0,4.6,51030.0,90.9
2157,39159,57835.0,39159.0,2724.0,5.0,980.0,3.5,84861.0,151.1
2158,39161,28281.0,39161.0,2344.0,8.4,506.0,3.5,54331.0,96.8
2159,39163,13139.0,39163.0,2474.0,19.0,340.0,6.2,43457.0,77.4
2160,39165,232173.0,39165.0,11709.0,5.2,4504.0,3.9,87391.0,155.6
2161,39167,60155.0,39167.0,9251.0,15.9,1522.0,5.6,50904.0,90.6
2162,39169,115967.0,39169.0,10496.0,9.4,2198.0,3.6,59142.0,105.3
2163,39171,36804.0,39171.0,3482.0,9.7,684.0,3.6,54581.0,97.2
2164,39173,130696.0,39173.0,14733.0,11.9,2843.0,4.0,64282.0,114.5
2165,39175,21935.0,39175.0,1723.0,8.0,410.0,3.2,55995.0,99.7
2166,40000,3943079.0,40000.0,593936.0,15.5,62502.0,3.4,51914.0,100.0
2167,40001,22082.0,40001.0,5372.0,24.6,340.0,4.2,35156.0,67.7
2168,40003,5754.0,40003.0,714.0,15.2,64.0,2.2,52952.0,102.0
2169,40005,13838.0,40005.0,2707.0,20.8,211.0,4.1,39702.0,76.5
2170,40007,5319.0,40007.0,588.0,11.2,60.0,2.0,52550.0,101.2
2171,40009,21709.0,40009.0,3202.0,16.3,296.0,2.6,47825.0,92.1
2172,40011,9485.0,40011.0,1493.0,16.0,90.0,2.0,49513.0,95.4
2173,40013,47192.0,40013.0,7604.0,16.6,658.0,3.1,43445.0,83.7
2174,40015,28977.0,40015.0,5239.0,19.5,435.0,3.6,48533.0,93.5
2175,40017,144447.0,40017.0,10336.0,7.3,2003.0,2.8,70942.0,136.7
2176,40019,48177.0,40019.0,8335.0,17.7,778.0,3.5,48660.0,93.7
2177,40021,48675.0,40021.0,9862.0,21.0,795.0,4.2,42913.0,82.7
2178,40023,14668.0,40023.0,3312.0,23.0,286.0,5.0,35308.0,68.0
2179,40025,2153.0,40025.0,352.0,16.4,26.0,1.9,46777.0,90.1
2180,40027,281669.0,40027.0,32077.0,11.9,4088.0,2.9,62343.0,120.1
2181,40029,5520.0,40029.0,1229.0,22.6,87.0,3.8,39396.0,75.9
2182,40031,120422.0,40031.0,18303.0,16.7,1898.0,3.9,51382.0,99.0
2183,40033,5776.0,40033.0,926.0,16.2,86.0,3.1,43386.0,83.6
2184,40035,14306.0,40035.0,2631.0,19.5,211.0,3.5,43074.0,83.0
2185,40037,71604.0,40037.0,9874.0,14.0,1204.0,3.8,54478.0,104.9
2186,40039,29036.0,40039.0,5001.0,18.2,379.0,2.4,49577.0,95.5
2187,40041,42733.0,40041.0,8756.0,20.7,705.0,3.9,40287.0,77.6
2188,40043,4894.0,40043.0,580.0,12.1,53.0,1.9,50728.0,97.7
2189,40045,3952.0,40045.0,494.0,12.7,48.0,2.2,51867.0,99.9
2190,40047,60913.0,40047.0,9001.0,15.2,832.0,3.0,52387.0,100.9
2191,40049,27811.0,40049.0,4139.0,15.1,417.0,3.3,47858.0,92.2
2192,40051,55551.0,40051.0,5507.0,10.1,803.0,3.1,56489.0,108.8
2193,40053,4326.0,40053.0,538.0,12.7,57.0,2.1,49073.0,94.5
2194,40055,5821.0,40055.0,1218.0,26.0,78.0,4.0,37445.0,72.1
2195,40057,2664.0,40057.0,612.0,23.9,35.0,2.9,38537.0,74.2
2196,40059,3797.0,40059.0,413.0,11.0,41.0,2.3,55112.0,106.2
2197,40061,12668.0,40061.0,2929.0,23.3,215.0,5.1,37776.0,72.8
2198,40063,13335.0,40063.0,2902.0,24.6,224.0,4.2,37566.0,72.4
2199,40065,24949.0,40065.0,3704.0,15.3,327.0,3.0,47747.0,92.0
2200,40067,6123.0,40067.0,1473.0,24.7,88.0,3.4,37338.0,71.9
2201,40069,10949.0,40069.0,2068.0,19.5,154.0,2.9,39756.0,76.6
2202,40071,44161.0,40071.0,8751.0,20.4,886.0,4.7,45700.0,88.0
2203,40073,15816.0,40073.0,1554.0,9.9,187.0,2.1,59266.0,114.2
2204,40075,8729.0,40075.0,1448.0,16.9,149.0,4.2,37831.0,72.9
2205,40077,10231.0,40077.0,1721.0,17.9,193.0,6.0,38284.0,73.7
2206,40079,49980.0,40079.0,10903.0,22.6,880.0,4.6,38709.0,74.6
2207,40081,34920.0,40081.0,5069.0,14.7,559.0,3.5,48039.0,92.5
2208,40083,47291.0,40083.0,4745.0,10.4,663.0,3.0,69114.0,133.1
2209,40085,10134.0,40085.0,1466.0,14.6,137.0,2.1,48725.0,93.9
2210,40087,39985.0,40087.0,3592.0,9.1,537.0,2.8,65831.0,126.8
2211,40089,32703.0,40089.0,6796.0,21.1,776.0,5.5,37390.0,72.0
2212,40091,19815.0,40091.0,4649.0,23.9,402.0,5.9,37468.0,72.2
2213,40093,7644.0,40093.0,816.0,10.8,85.0,2.1,56102.0,108.1
2214,40095,16806.0,40095.0,2961.0,18.0,252.0,3.8,42258.0,81.4
2215,40097,41107.0,40097.0,6271.0,15.5,666.0,3.4,50951.0,98.1
2216,40099,13953.0,40099.0,2029.0,14.9,187.0,2.9,50031.0,96.4
2217,40101,68362.0,40101.0,10094.0,15.6,1181.0,4.0,43911.0,84.6
2218,40103,11289.0,40103.0,1431.0,12.9,149.0,2.6,54210.0,104.4
2219,40105,10218.0,40105.0,1650.0,16.5,194.0,4.2,45734.0,88.1
2220,40107,12098.0,40107.0,2890.0,26.1,213.0,4.8,37545.0,72.3
2221,40109,792582.0,40109.0,131185.0,16.9,12620.0,3.3,52346.0,100.8
2222,40111,38335.0,40111.0,7916.0,21.5,776.0,4.9,42354.0,81.6
2223,40113,47014.0,40113.0,6864.0,15.1,891.0,4.3,48826.0,94.1
2224,40115,31175.0,40115.0,6210.0,20.6,498.0,3.5,38194.0,73.6
2225,40117,16390.0,40117.0,2368.0,14.7,306.0,4.1,46949.0,90.4
2226,40119,82040.0,40119.0,16909.0,22.8,1135.0,2.9,47748.0,92.0
2227,40121,43877.0,40121.0,8160.0,19.7,693.0,3.9,42376.0,81.6
2228,40123,38247.0,40123.0,5600.0,15.3,574.0,3.1,48450.0,93.3
2229,40125,72679.0,40125.0,12181.0,17.6,1203.0,3.7,48499.0,93.4
2230,40127,11179.0,40127.0,2169.0,19.7,233.0,5.2,37026.0,71.3
2231,40129,3656.0,40129.0,505.0,13.9,45.0,2.4,53871.0,103.8
2232,40131,91984.0,40131.0,8855.0,9.8,1483.0,3.3,61849.0,119.1
2233,40133,24578.0,40133.0,4458.0,18.6,451.0,4.7,37901.0,73.0
2234,40135,41179.0,40135.0,7636.0,18.8,707.0,4.3,38998.0,75.1
2235,40137,43265.0,40137.0,6408.0,15.0,730.0,3.9,46512.0,89.6
2236,40139,20455.0,40139.0,2530.0,12.7,252.0,2.8,51812.0,99.8
2237,40141,7348.0,40141.0,1491.0,21.1,116.0,3.7,41186.0,79.3
2238,40143,648360.0,40143.0,89706.0,14.1,10765.0,3.3,55796.0,107.5
2239,40145,80110.0,40145.0,7912.0,10.0,1244.0,3.3,62889.0,121.1
2240,40147,51843.0,40147.0,6607.0,13.0,897.0,3.9,53992.0,104.0
2241,40149,11127.0,40149.0,1929.0,17.8,161.0,3.1,47484.0,91.5
2242,40151,8897.0,40151.0,1194.0,15.2,100.0,2.2,51715.0,99.6
2243,40153,20222.0,40153.0,2816.0,14.8,256.0,2.8,55134.0,106.2
2244,41000,4190713.0,41000.0,516014.0,12.5,87361.0,4.2,63168.0,100.0
2245,41001,16006.0,41001.0,2405.0,15.4,383.0,5.5,45972.0,72.8
2246,41003,92101.0,41003.0,13739.0,15.8,1535.0,3.2,63600.0,100.7
2247,41005,416075.0,41005.0,30022.0,7.3,8248.0,3.8,81061.0,128.3
2248,41007,39764.0,41007.0,4317.0,11.0,795.0,4.1,53806.0,85.2
2249,41009,52377.0,41009.0,5302.0,10.2,1239.0,5.1,63338.0,100.3
2250,41011,64389.0,41011.0,10005.0,15.9,1433.0,5.4,48352.0,76.5
2251,41013,23867.0,41013.0,3049.0,12.9,566.0,6.0,51348.0,81.3
2252,41015,22813.0,41015.0,3381.0,14.9,549.0,6.1,48788.0,77.2
2253,41017,191996.0,41017.0,17918.0,9.4,4020.0,4.2,67372.0,106.7
2254,41019,110283.0,41019.0,16387.0,15.0,2505.0,5.4,47020.0,74.4
2255,41021,1894.0,41021.0,212.0,11.4,33.0,3.9,54325.0,86.0
2256,41023,7176.0,41023.0,1164.0,16.4,225.0,7.3,46141.0,73.0
2257,41025,7329.0,41025.0,1089.0,15.1,212.0,6.2,43370.0,68.7
2258,41027,23428.0,41027.0,2512.0,10.9,485.0,3.3,66607.0,105.4
2259,41029,219564.0,41029.0,32137.0,14.8,5023.0,4.8,55511.0,87.9
2260,41031,24192.0,41031.0,3704.0,16.0,559.0,5.5,50376.0,79.7
2261,41033,87393.0,41033.0,14655.0,17.0,1990.0,5.5,46578.0,73.7
2262,41035,67653.0,41035.0,12310.0,18.5,1897.0,6.4,45374.0,71.8
2263,41037,7879.0,41037.0,1360.0,18.3,200.0,5.7,44847.0,71.0
2264,41039,379611.0,41039.0,67217.0,18.1,8165.0,4.5,53161.0,84.2
2265,41041,49388.0,41041.0,6639.0,13.6,1031.0,4.9,49265.0,78.0
2266,41043,127335.0,41043.0,15989.0,12.7,2771.0,4.7,54292.0,85.9
2267,41045,30725.0,41045.0,5774.0,21.0,575.0,4.6,42624.0,67.5
2268,41047,346868.0,41047.0,48997.0,14.5,6960.0,4.3,56408.0,89.3
2269,41049,11372.0,41049.0,1744.0,15.4,248.0,4.3,55343.0,87.6
2270,41051,811880.0,41051.0,95543.0,12.0,16843.0,3.7,70756.0,112.0
2271,41053,85234.0,41053.0,10622.0,12.7,1736.0,4.4,62389.0,98.8
2272,41055,1708.0,41055.0,237.0,13.9,37.0,4.1,58838.0,93.1
2273,41057,26787.0,41057.0,3470.0,13.2,525.0,4.4,52486.0,83.1
2274,41059,77516.0,41059.0,11557.0,15.8,1819.0,4.9,53917.0,85.4
2275,41061,26461.0,41061.0,3598.0,13.9,644.0,5.4,50616.0,80.1
2276,41063,7081.0,41063.0,1013.0,14.5,203.0,6.1,48137.0,76.2
2277,41065,26505.0,41065.0,3467.0,13.4,578.0,4.3,52269.0,82.7
2278,41067,597695.0,41067.0,51789.0,8.8,11257.0,3.5,82819.0,131.1
2279,41069,1366.0,41069.0,258.0,19.2,25.0,3.5,39579.0,62.7
2280,41071,107002.0,41071.0,12433.0,12.2,2051.0,3.8,61776.0,97.8
2281,42000,12807060.0,42000.0,1517936.0,12.2,275786.0,4.3,60891.0,100.0
2282,42001,102811.0,42001.0,7919.0,8.0,1805.0,3.3,62877.0,103.3
2283,42003,1218452.0,42003.0,138397.0,11.7,26059.0,4.0,59881.0,98.3
2284,42005,65263.0,42005.0,5917.0,9.2,1615.0,5.0,49436.0,81.2
2285,42007,164742.0,42007.0,18061.0,11.2,3823.0,4.5,54823.0,90.0
2286,42009,48176.0,42009.0,5007.0,10.5,1066.0,4.5,50257.0,82.5
2287,42011,420152.0,42011.0,46762.0,11.4,8842.0,4.2,62519.0,102.7
2288,42013,122492.0,42013.0,17156.0,14.4,2505.0,4.2,49244.0,80.9
2289,42015,60833.0,42015.0,7495.0,12.5,1259.0,4.4,50978.0,83.7
2290,42017,628195.0,42017.0,35350.0,5.7,12783.0,3.7,88538.0,145.4
2291,42019,187888.0,42019.0,15883.0,8.7,3844.0,3.9,67161.0,110.3
2292,42021,131730.0,42021.0,18520.0,14.7,3031.0,5.2,45163.0,74.2
2293,42023,4492.0,42023.0,614.0,13.9,108.0,5.0,41770.0,68.6
2294,42025,64227.0,42025.0,7522.0,11.9,1597.0,5.1,53901.0,88.5
2295,42027,162805.0,42027.0,25901.0,18.1,2585.0,3.2,58258.0,95.7
2296,42029,522046.0,42029.0,34311.0,6.7,8931.0,3.2,99224.0,163.0
2297,42031,38779.0,42031.0,5646.0,15.3,822.0,4.7,46284.0,76.0
2298,42033,79388.0,42033.0,11323.0,15.4,1784.0,5.0,46706.0,76.7
2299,42035,38684.0,42035.0,4506.0,12.3,975.0,5.3,50999.0,83.8
2300,42037,65456.0,42037.0,7553.0,12.3,1595.0,4.8,50774.0,83.4
2301,42039,85063.0,42039.0,10880.0,13.4,1826.0,4.7,50805.0,83.4
2302,42041,251423.0,42041.0,17469.0,7.3,4334.0,3.3,71695.0,117.7
2303,42043,277097.0,42043.0,35730.0,13.2,5663.0,4.0,57979.0,95.2
2304,42045,564751.0,42045.0,47800.0,8.8,11880.0,4.0,71961.0,118.2
2305,42047,30169.0,42047.0,2742.0,9.2,611.0,3.9,54876.0,90.1
2306,42049,272061.0,42049.0,39839.0,15.3,6087.0,4.7,48453.0,79.6
2307,42051,130441.0,42051.0,18475.0,14.6,3327.0,5.8,50381.0,82.7
2308,42053,7279.0,42053.0,1113.0,24.0,113.0,6.2,41750.0,68.6
2309,42055,154835.0,42055.0,16759.0,11.0,2846.0,3.7,60744.0,99.8
2310,42057,14523.0,42057.0,1645.0,11.5,311.0,3.9,52277.0,85.9
2311,42059,36506.0,42059.0,5334.0,15.9,811.0,4.9,50956.0,83.7
2312,42061,45168.0,42061.0,5498.0,13.7,1047.0,5.3,49019.0,80.5
2313,42063,84501.0,42063.0,12356.0,15.5,1906.0,4.9,47999.0,78.8
2314,42065,43641.0,42065.0,6166.0,14.4,953.0,4.6,46751.0,76.8
2315,42067,24704.0,42067.0,2277.0,9.4,499.0,4.0,54342.0,89.2
2316,42069,210793.0,42069.0,28929.0,14.2,4828.0,4.6,52872.0,86.8
2317,42071,543557.0,42071.0,42131.0,7.9,9542.0,3.4,66270.0,108.8
2318,42073,86184.0,42073.0,13319.0,15.8,2082.0,5.1,48418.0,79.5
2319,42075,141314.0,42075.0,13802.0,10.0,2677.0,3.8,61087.0,100.3
2320,42077,368100.0,42077.0,42991.0,12.0,8768.0,4.6,62139.0,102.0
2321,42079,317646.0,42079.0,43839.0,14.3,8529.0,5.4,53469.0,87.8
2322,42081,113664.0,42081.0,14054.0,13.0,2740.0,4.8,53820.0,88.4
2323,42083,40968.0,42083.0,6374.0,16.8,860.0,4.8,46529.0,76.4
2324,42085,110683.0,42085.0,15985.0,15.3,2360.0,4.7,48788.0,80.1
2325,42087,46222.0,42087.0,6867.0,15.1,972.0,4.7,47648.0,78.3
2326,42089,169507.0,42089.0,20202.0,12.3,4392.0,5.4,63318.0,104.0
2327,42091,828604.0,42091.0,47317.0,5.9,15422.0,3.4,90155.0,148.1
2328,42093,18240.0,42093.0,1771.0,10.1,317.0,3.5,61314.0,100.7
2329,42095,304807.0,42095.0,29917.0,10.2,7045.0,4.4,68217.0,112.0
2330,42097,91083.0,42097.0,11552.0,13.3,2258.0,5.2,47243.0,77.6
2331,42099,46139.0,42099.0,4438.0,9.8,907.0,3.7,62366.0,102.4
2332,42101,1584138.0,42101.0,372322.0,24.3,39322.0,5.5,46149.0,75.8
2333,42103,55933.0,42103.0,5690.0,10.3,1329.0,5.4,62657.0,102.9
2334,42105,16622.0,42105.0,2413.0,14.8,383.0,5.3,44883.0,73.7
2335,42107,142067.0,42107.0,17574.0,13.0,3420.0,5.2,48809.0,80.2
2336,42109,40540.0,42109.0,4052.0,10.7,802.0,3.9,56991.0,93.6
2337,42111,73952.0,42111.0,8289.0,12.0,1713.0,5.1,50504.0,82.9
2338,42113,6071.0,42113.0,847.0,14.3,134.0,5.0,48998.0,80.5
2339,42115,40589.0,42115.0,5128.0,12.8,824.0,4.0,52573.0,86.3
2340,42117,40763.0,42117.0,5894.0,15.0,972.0,5.2,48799.0,80.1
2341,42119,44785.0,42119.0,4575.0,12.6,730.0,3.7,55679.0,91.4
2342,42121,51266.0,42121.0,7537.0,15.0,1104.0,4.9,45761.0,75.2
2343,42123,39498.0,42123.0,4316.0,11.2,849.0,4.5,50554.0,83.0
2344,42125,207346.0,42125.0,18274.0,9.0,4589.0,4.3,63119.0,103.7
2345,42127,51276.0,42127.0,6163.0,13.0,1057.0,4.7,53602.0,88.0
2346,42129,350611.0,42129.0,31749.0,9.2,7976.0,4.4,58398.0,95.9
2347,42131,27046.0,42131.0,3116.0,11.8,618.0,4.5,57599.0,94.6
2348,42133,448273.0,42133.0,38582.0,8.8,9024.0,3.9,65238.0,107.1
2349,44000,1057315.0,44000.0,130538.0,12.8,22636.0,4.1,63787.0,100.0
2350,44001,48649.0,44001.0,3557.0,7.7,902.0,3.5,80231.0,125.8
2351,44003,163861.0,44003.0,12620.0,7.8,3346.0,3.7,69089.0,108.3
2352,44005,82542.0,44005.0,6423.0,8.1,1584.0,3.5,77760.0,121.9
2353,44007,636084.0,44007.0,98431.0,16.1,14328.0,4.4,56141.0,88.0
2354,44009,126179.0,44009.0,9507.0,8.0,2476.0,3.6,86715.0,135.9
2355,45000,5084127.0,45000.0,750582.0,15.2,79553.0,3.4,52449.0,100.0
2356,45001,24541.0,45001.0,4545.0,19.1,400.0,4.0,42412.0,80.9
2357,45003,169401.0,45003.0,25095.0,15.0,2474.0,3.3,52633.0,100.4
2358,45005,8903.0,45005.0,2901.0,37.3,159.0,5.8,29124.0,55.5
2359,45007,200482.0,45007.0,28843.0,14.6,2917.0,3.3,51740.0,98.6
2360,45009,14275.0,45009.0,3605.0,26.7,325.0,6.5,36230.0,69.1
2361,45011,21112.0,45011.0,4661.0,22.4,399.0,4.8,38131.0,72.7
2362,45013,188715.0,45013.0,19881.0,10.9,2435.0,3.2,65843.0,125.5
2363,45015,221091.0,45015.0,27687.0,12.8,3069.0,3.0,62204.0,118.6
2364,45017,14520.0,45017.0,2647.0,18.4,283.0,4.2,45385.0,86.5
2365,45019,405905.0,45019.0,55971.0,14.2,5719.0,2.8,62958.0,120.0
2366,45021,57078.0,45021.0,9394.0,16.8,917.0,3.6,42542.0,81.1
2367,45023,32251.0,45023.0,5830.0,18.2,641.0,4.8,42116.0,80.3
2368,45025,45754.0,45025.0,9453.0,20.9,715.0,3.3,39046.0,74.4
2369,45027,33700.0,45027.0,8520.0,26.4,589.0,4.7,36722.0,70.0
2370,45029,37660.0,45029.0,7440.0,20.0,671.0,4.0,39079.0,74.5
2371,45031,66802.0,45031.0,15356.0,23.5,1227.0,4.1,37206.0,70.9
